artist;title;year;id;popularity;acousticness;danceability;energy;instrumentalness;mode;tempo;valence;duration_ms;preview_url;genre;language
Asfalto;Mujer de Plástico;1978;49xw10kV41Go8nbKH9ePyw;7;0.286;0.375;0.723;0.000501;1;;0.449;253160;https://p.scdn.co/mp3-preview/7fa169f1f69a89d0b1ffa385cca38072a0659e89?cid=516c2d970434462eb2b843d7317ab577;Rock;Spanish
Baccara;Parlez-vous français;1978;5Jdagapk8O0PE29Y06uwu3;15;0.314;0.386;0.781;0;1;;0.777;266440;https://p.scdn.co/mp3-preview/b13ceaae37adb0b9429f463956f60b3b9c7803c6?cid=516c2d970434462eb2b843d7317ab577;Disco;French
Bee Gees;Night Fever;1978;4t2euPkyLUs5n5j1HDZ2Tr;65;0.0266;0.733;0.795;0.000948;0;;0.892;212253;;Disco;English
Bee Gees;Stayin' Alive;1978;6RnUnWRyGfhvUc0DnQPFDW;59;0.0309;0.702;0.826;0.00578;0;;0.948;283146;;Disco;English
Boney M;Rivers Of Babylon;1978;78His8pbKjbDQF7aX5asgv;60;0.13;0.729;0.851;0.000912;1;;0.741;261266;https://p.scdn.co/mp3-preview/730e80a5edf17dae29194d9fd7429d72957e2e11?cid=516c2d970434462eb2b843d7317ab577;Disco;English
Bonnie Tyler;It’s a heartache;1978;2pag2vElkdroT8hIO4Gozi;60;0.0291;0.54;0.707;1.24e-06;1;;0.494;209760;https://p.scdn.co/mp3-preview/92833a1e5ec0f34e25f20c07878df1f54344db4e?cid=516c2d970434462eb2b843d7317ab577;Pop;English
Camilo Sesto;Vivir así es morir de amor;1978;3yzHIAzk3zVE1WgspS8W21;55;0.614;0.527;0.689;0;1;;0.691;210133;https://p.scdn.co/mp3-preview/9d731886399ba8411787d98b56f93a21c216bae6?cid=516c2d970434462eb2b843d7317ab577;Pop;Spanish
Cucharada;Social peligrosidad;1978;1yW9YAe7Eh4SwLrhcoC7CJ;7;0.0352;0.603;0.932;0.0107;1;;0.713;225040;https://p.scdn.co/mp3-preview/3afe19110336fbdf313ab0ca8f24af6ff1aeaa90?cid=516c2d970434462eb2b843d7317ab577;Rock;Spanish
Daniel Magal;Cara De Gitana;1978;6ZcL1hCAnEgz3MxP3xdFYe;36;0.742;0.569;0.537;0;0;;0.848;183320;https://p.scdn.co/mp3-preview/7c2939f33bd5080eee6e011c0cad219bdc7530d4?cid=516c2d970434462eb2b843d7317ab577;Pop;Spanish
Dolores;¿Por dónde caminas?;1978;4FaCoaG0o4e0hnWS1n3kwm;1;0.735;0.393;0.732;0.152;1;;0.506;316733;;Jazz;Spanish
Elsa Baeza;Credo;1978;774jlqXMzJLypN0BqxARRs;26;0.718;0.476;0.729;0;1;;0.938;265626;https://p.scdn.co/mp3-preview/e3058160d693a68b7d6e8561a29037e545673773?cid=516c2d970434462eb2b843d7317ab577;Pop;Spanish
Gato Pérez;Rumba De Barcelona;1978;37enJgsRqIrhOlEFniMd7j;26;0.731;0.742;0.841;0.00127;0;;0.948;216720;https://p.scdn.co/mp3-preview/0e12d02e24179b9a4f71cc90f9a9bf1606d0084f?cid=516c2d970434462eb2b843d7317ab577;Rumba;Catalan
Granada;Himno del sapo;1978;2yiDfDnmh6bcskcMAF28zy;0;0.0219;0.469;0.66;0.849;1;;0.951;242919;https://p.scdn.co/mp3-preview/112bfd5038814a030803b412044f7f016bf9fee8?cid=516c2d970434462eb2b843d7317ab577;Rock;Instrumental
Granada;No sé si debo;1978;7uEUDYrZk4dDhDNCewJaPO;0;0.0597;0.393;0.59;0.851;1;;0.545;307599;https://p.scdn.co/mp3-preview/5181ea5206f8e45d33f69d2e5b0830a1938f2b5f?cid=516c2d970434462eb2b843d7317ab577;Rock;Instrumental
Guadalquivir;Baila gitana;1978;0FUF7jrGVwJ1ys7qoYAYru;7;0.092;0.375;0.834;0.663;1;;0.918;333400;https://p.scdn.co/mp3-preview/e868d329ee04f5c60bdce15c647111a3eb26df8d?cid=516c2d970434462eb2b843d7317ab577;Rock;Instrumental
Iceberg;Histories;1978;63BZqt0YPGqe0aDCS0duo2;1;0.569;0.281;0.761;0.824;1;;0.227;643200;https://p.scdn.co/mp3-preview/56eccb443ddf0e6923fa729f5a87258c9d888d4c?cid=516c2d970434462eb2b843d7317ab577;Rock;Instrumental
John Travolta;You're the One That I Want;1978;1pj3RzpA5AoXkZln0NockI;70;0.294;0.762;0.608;0.00148;1;;0.841;169840;;Pop;Spanish
Kaka de Luxe;Rosario;1978;62AtAeDa8bw8dizlPsnhre;29;0.122;0.507;0.819;0.0129;0;;0.736;259000;https://p.scdn.co/mp3-preview/35412b4cb15f4ea77b01dafbcc70fcc967a2fbe3?cid=516c2d970434462eb2b843d7317ab577;Rock;Spanish
La Banda Trapera del Río;La regla;1978;4U5qT2UzvyYIS2vBBqj41f;3;0.0204;0.302;0.942;0;0;;0.324;270600;https://p.scdn.co/mp3-preview/5b288d8508497f1e0bdaa19a813c7f9fc44c3909?cid=516c2d970434462eb2b843d7317ab577;Rock;Spanish
Las Grecas;Mentira y nada más;1978;5aNToekomY4zx1RdUYH0Vw;6;0.423;0.516;0.626;0;0;;0.737;216933;https://p.scdn.co/mp3-preview/fc26710f3d66ae3f438c503e23acdc3565390a8b?cid=516c2d970434462eb2b843d7317ab577;Rumba;Spanish
Leño;Este Madrid;1978;4xov07mNpKLBmpcghArTeZ;15;0.0653;0.379;0.741;0.000516;1;;0.616;350026;https://p.scdn.co/mp3-preview/224fe13ccf6dfd4c8d8bfbf30dd9227a772ee03f?cid=516c2d970434462eb2b843d7317ab577;Rock;Spanish
Mari Trini;Palabras;1978;2MUzECwr2HJJBBJ0j9Fs39;8;0.579;0.768;0.331;0;1;;0.417;242973;https://p.scdn.co/mp3-preview/624454f75bdeadbd45e9ff3fdd657346a0da3376?cid=516c2d970434462eb2b843d7317ab577;Pop;Spanish
Matia Bazar;Sólo tu;1978;6GNdrnDA5gEa1ImiS30kvl;25;0.66;0.644;0.637;0.0206;0;;0.807;208520;;Canción italiana;Italian
Paloma San Basilio;Beso a beso... dulcemente;1978;7tP6tGGtMOBE81GoRRObcU;48;0.578;0.416;0.499;0;1;;0.439;252213;https://p.scdn.co/mp3-preview/c888f393d6d03a1755089daf13c0ac8b4c4609ab?cid=516c2d970434462eb2b843d7317ab577;Pop;Spanish
Pilocha;A fiandeira;1978;6aHC5iPEPKYiTqqN8ysoBh;1;0.601;0.265;0.362;1.44e-05;1;;0.143;209480;https://p.scdn.co/mp3-preview/a61e0fe264f0e6fd263791d46816bb78409e0c40?cid=516c2d970434462eb2b843d7317ab577;Folk;Galician
Raphael;Se me olvidó que te olvidé;1978;65rJXTgSlf8YFa2IyYxZ0d;25;0.581;0.619;0.75;0;1;;0.837;179706;https://p.scdn.co/mp3-preview/8071ca342031f19f057d0e57d3cfd15f4b2316a2?cid=516c2d970434462eb2b843d7317ab577;Pop;Spanish
Richard Clayderman;Ballade Pour Adeline;1978;3kK2DCW85mxXaFeL0wCvRc;54;0.646;0.541;0.309;0.473;1;;0.395;150226;https://p.scdn.co/mp3-preview/019fbf7f1749ffb8d8553b7704e00cd511a2e0b1?cid=516c2d970434462eb2b843d7317ab577;Pop;Instrumental
Rocio Durcal;Me gustas mucho;1978;2i7SlECYIAsT72FpLUU1Uj;55;0.23;0.632;0.307;7.02e-06;1;;0.951;188826;https://p.scdn.co/mp3-preview/cd073583e80c5d0c274a8828adc72da1855d7277?cid=516c2d970434462eb2b843d7317ab577;Pop;Spanish
Teclados Fritos;Max boy;1978;5D8oBREYRETVFXWVW5tqiX;1;0.108;0.638;0.842;0.0127;1;;0.519;251306;https://p.scdn.co/mp3-preview/b1c69e7e58c585cecce745492c15c9361c6423a2?cid=516c2d970434462eb2b843d7317ab577;Pop;Spanish
Tequila;Rock And Roll en la Plaza del Pueblo;1978;5fCYRuYxc1ox7yWKcKD6tf;35;0.00451;0.423;0.909;1.71e-05;1;;0.65;180266;https://p.scdn.co/mp3-preview/e6076bb9c57bcd1715ed4647c9667be2994848d2?cid=516c2d970434462eb2b843d7317ab577;Rock;Spanish
Umberto Tozzi;Tu;1978;0ZZsGEpFws0EDn7Kos1U2z;50;0.542;0.668;0.677;4.7e-05;1;;0.811;251413;https://p.scdn.co/mp3-preview/edb0a0067fc8d819343e2f8e3928c8303867c863?cid=516c2d970434462eb2b843d7317ab577;Canción italiana;Italian
Abba;Chiquitita;1979;5j7T9ThNlDKXxTMX2pGcns;61;0.73;0.51;0.558;3.93e-06;1;;0.342;328000;;Pop;English
Alameda;Aires de la alameda;1979;4QnyrN4lJjLnadwT32BVy5;24;0.236;0.475;0.3;7.98e-05;0;;0.296;259626;https://p.scdn.co/mp3-preview/85116109b63d7f9fce9d5a7030edea474ca7d5e4?cid=516c2d970434462eb2b843d7317ab577;Rock;Spanish
Alameda;Amanecer en el puerto;1979;11pIWWZMpMfjg87i8J4kji;4;0.451;0.393;0.425;0.0122;1;;0.233;251600;https://p.scdn.co/mp3-preview/cc002da8e1e338443aad70b387b94d71119b9d0d?cid=516c2d970434462eb2b843d7317ab577;Rock;Spanish
Albatros;De vuelta a casa;1979;3ZwzUfvfA0dN7gXLWAOSYF;0;0.372;0.563;0.847;0;1;;0.894;217826;https://p.scdn.co/mp3-preview/b62fd9c915c60222114dee5f2658713e03764355?cid=516c2d970434462eb2b843d7317ab577;Pop;Spanish
Ana Belen;Agapimu;1979;1PseJZ9Iay7mpeonyxPBn3;29;0.336;0.544;0.916;3.6e-05;1;;0.892;211546;https://p.scdn.co/mp3-preview/7e0dad573e534fc641cf0a8933e0e7fd34a006cd?cid=516c2d970434462eb2b843d7317ab577;Pop;Spanish
Anita Ward;Ring My Bell;1979;7GK2KVYH8FrTC9zehmjVMd;58;0.0661;0.781;0.556;0.0907;0;;0.968;491933;https://p.scdn.co/mp3-preview/b7e43420bf3493113f59a749c39ba8f2316b2beb?cid=516c2d970434462eb2b843d7317ab577;Disco;English
Asfalto;La otra María;1979;2f6indoDRXjY5yBylS0ltG;8;0.0301;0.412;0.659;3.26e-05;1;;0.495;310773;https://p.scdn.co/mp3-preview/7cae5c714a1a5ce4d4a8cb61ec2661ac9b614ea7?cid=516c2d970434462eb2b843d7317ab577;Rock;Spanish
Asfalto;Señor violento;1979;5vrZr9xgpJBMz729OzeM4x;1;0.00565;0.444;0.843;3.3e-06;1;;0.732;240133;https://p.scdn.co/mp3-preview/0d8f1659199867558a37abee4706164fc9b82347?cid=516c2d970434462eb2b843d7317ab577;Rock;Spanish
Azabache;Cuidado con la Marisol;1979;5knuU9Cg4NYaT7eXjOvUmd;0;0.00436;0.436;0.814;0.0014;1;;0.844;216973;https://p.scdn.co/mp3-preview/0ee9cfa8cf27785267ea9935a60701315814a0f1?cid=516c2d970434462eb2b843d7317ab577;Rock;Spanish
Azabache;Los días sin sol;1979;2rVeDC081cK4WNyXE7Ppbn;0;0.117;0.353;0.525;0.000532;1;;0.346;330000;https://p.scdn.co/mp3-preview/e4444990bee60852d77bf40310e16d3b651b6811?cid=516c2d970434462eb2b843d7317ab577;Rock;Spanish
Azahar;Expreso a Ketama;1979;2lqmAqEkQEy0s6PygLYWgM;1;0.231;0.238;0.723;0.674;1;;0.487;282226;https://p.scdn.co/mp3-preview/d6edce82f9b6790cde8dd0bc99730701cca22e5b?cid=516c2d970434462eb2b843d7317ab577;Rock;Instrumental
Azahar;La naranja y el limón;1979;20ibFqk6y13WjrQvXIhpIC;1;0.157;0.299;0.905;1.42e-06;1;;0.423;312173;https://p.scdn.co/mp3-preview/687000c8ffb5e3a34966036655f0163acaaefe35?cid=516c2d970434462eb2b843d7317ab577;Rock;Spanish
Azahar;Noche de primavera;1979;5NYdKVWicVPsioA1ZVDhT8;1;0.468;0.361;0.571;0.00024;0;;0.378;226119;https://p.scdn.co/mp3-preview/69fb2ab39f1182f99ee94ddd640cb6ca1af12abd?cid=516c2d970434462eb2b843d7317ab577;Rock;Spanish
Baccara;For you;1979;4LShqMFj6FMIN9DRoMfsus;2;0.759;0.522;0.375;0.0307;1;;0.28;230546;https://p.scdn.co/mp3-preview/b2964a795da6986e1e0ba0c4068f8ac0bad97969?cid=516c2d970434462eb2b843d7317ab577;Pop;English
Bee Gees;Too Much Heaven;1979;5wLXJJXY2A2FTwGhbTPeDe;59;0.43;0.573;0.422;0.000102;1;;0.329;296000;;Pop;English
Bee Gees;Tragedy;1979;04waBn6uK4Af8udH2KqQri;58;0.0912;0.669;0.54;0.0107;1;;0.791;303333;;Disco;English
Bruno Lomas;Hielo;1979;4T8wuDrvOIsLGevbBVsxoh;0;0.42;0.493;0.819;0.000172;1;;0.666;254026;https://p.scdn.co/mp3-preview/6a72fb18861bfe22995e14a78c037b93a2e2ffeb?cid=516c2d970434462eb2b843d7317ab577;Rock;Spanish
Burning;¿Qué hace una chica como tú en un sitio como éste?;1979;0BGDAQTx3ziiJVjqGYYlzT;41;0.226;0.436;0.76;0.185;1;;0.589;321800;https://p.scdn.co/mp3-preview/f5be3682dd97ec0fdabeffad2699a1fdd8c9573d?cid=516c2d970434462eb2b843d7317ab577;Rock;Spanish
Chicoten;Albada de Beceite;1979;1Hyo3Q2zhFv1wiHz3DX6PJ;0;0.0301;0.708;0.61;0.837;1;;0.55;214906;https://p.scdn.co/mp3-preview/42c9719a12ff3a3c81be6445158c4d34893ac1c5?cid=516c2d970434462eb2b843d7317ab577;Folk;Instrumental
Electric Light Orchestra;Shine a Little Love;1979;5X6HkkTe8mUwkHo3Lccr6E;49;0.217;0.687;0.695;0.00806;1;;0.884;281026;https://p.scdn.co/mp3-preview/7d711439cc86db96585e0f1277ec23acba6ecb27?cid=516c2d970434462eb2b843d7317ab577;Disco;English
Gato Pérez;El Ventilador;1979;00PHPQrg6W15TWsPfDHI9J;19;0.761;0.572;0.886;1.48e-06;1;;0.966;167520;https://p.scdn.co/mp3-preview/ee07e42db2cd711e1e45f573405117d2f65ea51a?cid=516c2d970434462eb2b843d7317ab577;Rumba;Spanish
Hermanas Goggi;Estoy bailando;1979;2m6VbKaNRPP7O770J7MDUK;6;0.000289;0.79;0.575;0.00206;1;;0.698;263032;https://p.scdn.co/mp3-preview/01678339bc7a3843768e76d5f0c40de41492592d?cid=516c2d970434462eb2b843d7317ab577;Disco;Spanish
Jose Luis Perales;Un velero llamado libertad;1979;2FK8IGrO9b0QhBiSqXdT0n;51;0.433;0.636;0.812;8.16e-06;1;;0.888;222600;https://p.scdn.co/mp3-preview/b5fdf51e91a4780462d9a8ec3e792f068a178416?cid=516c2d970434462eb2b843d7317ab577;Pop;Spanish
Jose Luis Perales;Me Llamas;1979;0M7bZAXtbC10cnZKNeNpJr;52;0.0783;0.706;0.805;0.000557;1;;0.812;276720;https://p.scdn.co/mp3-preview/768c27624537b504defe5dcc223d3d1b4f8b5396?cid=516c2d970434462eb2b843d7317ab577;Pop;Spanish
La Banda Trapera del Río;Ciutat Podrida;1979;0kfESCw4TVANqJurzkhffm;9;0.103;0.342;0.967;0;1;;0.59;146066;https://p.scdn.co/mp3-preview/75705c2526ff6ba558cfe6d8e792a8392844f7f8?cid=516c2d970434462eb2b843d7317ab577;Rock;Catalan
Leif Garrett;I was made for dancin’;1979;3kovBaZ1LGLH1PL31qG7cL;40;0.0319;0.689;0.584;0.00275;0;;0.837;196440;https://p.scdn.co/mp3-preview/f6272d8cefcf4aba00c81d7a3637ff9b5782e186?cid=516c2d970434462eb2b843d7317ab577;Disco;English
Leño;El Tren;1979;4MyM4n3kLdnWtgkjxnjfhC;24;0.0508;0.27;0.77;0.0537;1;;0.564;266000;https://p.scdn.co/mp3-preview/7d6c48deef0f7f44ae9fbee83f0521b73348f485?cid=516c2d970434462eb2b843d7317ab577;Rock;Spanish
Lone Star;Tierra salvaje;1979;6g7A7zblajfTllkhE5X266;0;0.417;0.571;0.844;0.000947;1;;0.931;242200;https://p.scdn.co/mp3-preview/492c3074177b1380c2912ab62ba17d49ed9bb263?cid=516c2d970434462eb2b843d7317ab577;Rock;Spanish
Lorenzo Santamaría;Inmenso;1979;7xKaY6qUm6dr9k2yrqmfq0;1;0.577;0.359;0.399;0;1;;0.214;253533;https://p.scdn.co/mp3-preview/0d571b17c896deab94c885f709c6a575b44e87e9?cid=516c2d970434462eb2b843d7317ab577;Pop;Spanish
Mediterráneo;No, no, no;1979;1xpfeYbWNeMqAGalLh0aj8;2;0.275;0.766;0.636;3.47e-05;1;;0.788;235508;https://p.scdn.co/mp3-preview/7dfd6fe0b0a6022950b4db4bbc4f0c64495d7e4b?cid=516c2d970434462eb2b843d7317ab577;Rock;Spanish
Mediterráneo;Tabarca;1979;4ib36o2Tz6ttkXD1MpPQS8;2;0.533;0.462;0.439;0.014;0;;0.269;448168;https://p.scdn.co/mp3-preview/6c8ccfc8bae8940343d547bb6136f21197804013?cid=516c2d970434462eb2b843d7317ab577;Rock;Spanish
Mezquita;Desde que somos dos;1979;5RFWrBjeYERtZz2SUnLgm9;3;0.00732;0.31;0.781;0.00204;0;;0.562;348160;https://p.scdn.co/mp3-preview/fe7eab10eafafa8667cbcc2032eeabdd7ba66c2f?cid=516c2d970434462eb2b843d7317ab577;Rock;Instrumental
Mezquita;Recuerdos de mi tierra;1979;361ljdesuhAU99W0U4L78W;6;0.0207;0.356;0.741;0.338;0;;0.465;466480;https://p.scdn.co/mp3-preview/715a5db90dbd5de43dafe578052f8026249967e0?cid=516c2d970434462eb2b843d7317ab577;Rock;Instrumental
Miguel Bose;Super superman;1979;4da3nnmnvOGrAkx5nE4CHs;28;0.0118;0.725;0.826;0.633;1;;0.921;221933;https://p.scdn.co/mp3-preview/aed918297fff79b671c262b6605809ada01f3dc7?cid=516c2d970434462eb2b843d7317ab577;Pop;English
Miguel Ríos;Los viejos rockeros nunca mueren;1979;1ix2AD4POQaqtl0RQ6lh5y;4;0.117;0.35;0.772;2.61e-05;1;;0.521;278920;;Pop;Spanish
Pablo Abraira;¿Quién tiene un duro de amor?;1979;4njSZUuTDultftS5K7TMQI;8;0.0278;0.589;0.802;0;0;;0.682;253693;https://p.scdn.co/mp3-preview/360ee613c68a84a2ba4401788450caca34ceaf86?cid=516c2d970434462eb2b843d7317ab577;Pop;Spanish
Patrick Hernandez;Born To Be Alive;1979;3XIEWK1V9n25PS9Vb6axj5;63;0.0846;0.704;0.867;0;1;;0.809;188133;https://p.scdn.co/mp3-preview/5ec427ac93acfe644dbc17c16e23c6a03baeb632?cid=516c2d970434462eb2b843d7317ab577;Disco;English
Peaches & Herb;Reunited;1979;2WM3eT5M6UNxD3FoXSw907;41;0.857;0.561;0.501;0.0106;0;;0.339;345240;;Soul;English
Pedro Marin;Que No;1979;3wTAe1MXeWyq1aUlj82y83;21;0.0239;0.74;0.581;0.00349;0;;0.897;216799;https://p.scdn.co/mp3-preview/86d2d50c1b2f90037731dad96cead6a288e72913?cid=516c2d970434462eb2b843d7317ab577;Pop;Spanish
Pilocha;Nenos orfos;1979;7KYcxtK5vw1oaO4WbO43qG;0;0.543;0.292;0.588;6.09e-06;1;;0.418;272600;https://p.scdn.co/mp3-preview/0b351851db9b70c75ac6555ce3f1ca14b49e2e0b?cid=516c2d970434462eb2b843d7317ab577;Folk;Galician
Roberto Carlos;Lady Laura;1979;62jCTfsRtOmuuUY3HiZiRJ;30;0.436;0.442;0.592;0;0;;0.706;245026;https://p.scdn.co/mp3-preview/0692c943c9d263ddf5ea357c3dfea1df671eb2fe?cid=516c2d970434462eb2b843d7317ab577;Pop;Spanish
Rod Stewart;Da Ya Think I'm Sexy?;1979;4z7maGZkAonDlXlwo8q69f;64;0.0143;0.715;0.689;0.000192;0;;0.852;331333;https://p.scdn.co/mp3-preview/174ef5de51427b1bdd9e4eb635f47da83be727c4?cid=516c2d970434462eb2b843d7317ab577;Pop;English
Sissi;Ya soy un hombre;1979;1RcFar1Laov9Kxe9ly11Pr;0;1.12e-05;0.454;0.719;0.00153;1;;0.608;115306;https://p.scdn.co/mp3-preview/30129f431570ba38d5ab900de7d18ce6775b5a4b?cid=516c2d970434462eb2b843d7317ab577;Pop;Spanish
Tequila;Me Vuelvo Loco;1979;3sQtyO2P7q9qfkXCGVtAUp;31;0.0674;0.353;0.953;0.00104;1;;0.775;256133;https://p.scdn.co/mp3-preview/60c78606bff76e37e5a97a1cbe7e4a03dded1e12?cid=516c2d970434462eb2b843d7317ab577;Rock;Spanish
Triana;Quiero contarte;1979;1ssX493zzh9oDpyqP5lJaC;28;0.0202;0.336;0.884;0.00283;0;;0.718;298973;https://p.scdn.co/mp3-preview/7dfdfb4d6f3ae1c93e160a8f1710532bc77ebbb5?cid=516c2d970434462eb2b843d7317ab577;Rock;Spanish
Umberto Tozzi;Gloria;1979;4wMGxH3cJ8oDr6lG3bBrGL;53;0.0801;0.748;0.923;0;1;;0.757;262733;https://p.scdn.co/mp3-preview/1236503d4a53c771d520a3436a841edde073e288?cid=516c2d970434462eb2b843d7317ab577;Canción italiana;Spanish
Victor Manuel;Solo Pienso En Ti;1979;49fP0Q3yu4zE3UjCZEFlJN;43;0.136;0.364;0.445;0;1;;0.148;284066;https://p.scdn.co/mp3-preview/206dfbc325faf16969388897d80c40532e12014f?cid=516c2d970434462eb2b843d7317ab577;Singer/Songwriter;Spanish
Angela Carrasco;Si tu eres mi hombre y yo tu mujer;1980;74YR3QbbYKetA9kAoAu0cJ;37;0.487;0.4;0.348;0.13;1;;0.258;288813;https://p.scdn.co/mp3-preview/3b068856ec2b352252ddc820a28166cb98c48146?cid=516c2d970434462eb2b843d7317ab577;Pop;Spanish
Barbra Streisand;Woman In Love;1980;2m5xo4HEFHgOQpqqrxCS5u;53;0.489;0.484;0.469;9.58e-05;0;;0.307;231226;https://p.scdn.co/mp3-preview/f7d485371acb726123804d848223db541078f07c?cid=516c2d970434462eb2b843d7317ab577;Pop;English
Bob Dylan;Man Gave Names To All The Animals;1980;3inMVgPAllnj2ej6toS3dW;21;0.39;0.731;0.652;0.00011;0;;0.966;262653;https://p.scdn.co/mp3-preview/db009f8aca38f7eb59ee6f460659d60ad6559516?cid=516c2d970434462eb2b843d7317ab577;Folk;English
Buggles;Video Killed The Radio Star;1980;6iwOCZFBlw3Xjj0fuO3sI6;58;0.0862;0.742;0.788;0.00768;1;;0.514;197906;;Pop;English
Francis Cabrel;La Quiero A Morir;1980;0AzP1kDLhmQGBQXTEt25Cw;40;0.9;0.475;0.335;0;1;;0.714;164360;https://p.scdn.co/mp3-preview/8ac98c7ef52ef633c91fced022c0ed72b8dc89ec?cid=516c2d970434462eb2b843d7317ab577;Pop;Spanish
Goombay Dance Band;Sun Of Jamaica;1980;5apwlmvQphkCJbHnMGUP2t;47;0.0984;0.627;0.816;0.000252;0;;0.862;264000;https://p.scdn.co/mp3-preview/fb34722717e94365ed76b0bf98fe530d7c24d3cb?cid=516c2d970434462eb2b843d7317ab577;Disco;English
Ivan;Sin Amor;1980;7utjtFkzOjbhRRbABrJEYd;20;0.0337;0.715;0.743;0.000382;0;;0.899;264280;https://p.scdn.co/mp3-preview/65a2be186eb9eea4baed9020d8ac9d986a499c2a?cid=516c2d970434462eb2b843d7317ab577;Disco;Spanish
Julio Iglesias;Hey!;1980;5LWE4uSivMvadEwVMURiqb;34;0.325;0.341;0.428;0;1;;0.359;226626;https://p.scdn.co/mp3-preview/8b4b39e4e701524e1871ea72c00188b6b5fff018?cid=516c2d970434462eb2b843d7317ab577;Pop;Spanish
Lipps Inc;Funky Town;1980;7723JnKU2R15Iv4T7OJrly;68;0.000547;0.906;0.63;0.616;1;;0.342;239253;https://p.scdn.co/mp3-preview/7378227189ebb06cc3bf9fdc99bfc6490843de9d?cid=516c2d970434462eb2b843d7317ab577;Disco;English
Miguel Bose;Don diablo;1980;0imrhMFOWQ9XYDCnLfecYV;47;0.0987;0.761;0.744;0;1;;0.9;227466;https://p.scdn.co/mp3-preview/6366d911476ccd00830dcc0d99e7eaabf455127b?cid=516c2d970434462eb2b843d7317ab577;Pop;Spanish
Miguel Bose;Morir De Amor;1980;1SHwaYmCN3v6qgpFidqZ1S;30;0.0263;0.713;0.473;3.77e-05;0;;0.965;251226;https://p.scdn.co/mp3-preview/ed92870f6294aa2c8c035725403d24bd7454a7fe?cid=516c2d970434462eb2b843d7317ab577;Pop;Spanish
Orquesta Mondragon;Viaje con nosotros;1980;5vARJfhGjO2GMJ0cwufAmG;18;0.172;0.737;0.881;0;1;;0.982;238493;https://p.scdn.co/mp3-preview/7142206ddccbe6e98661b0b925f1f9d7a4501f8f?cid=516c2d970434462eb2b843d7317ab577;Pop;Spanish
Pecos;Hablame De Ti;1980;01YpArJvGEppn5YmuZ4Ytq;34;0.4;0.744;0.598;1.6e-06;1;;0.849;213733;https://p.scdn.co/mp3-preview/d1fd67d8ce350fcfc31250dc3b87dadb90f0c368?cid=516c2d970434462eb2b843d7317ab577;Pop;Spanish
Sugarhill gang;Rapper´s delight;1980;0tm6gsXe0LSm9zeSspyMQu;60;0.185;0.917;0.692;1.09e-05;1;;0.819;235840;https://p.scdn.co/mp3-preview/caf4fe237bc3a0dce227a081fdd51009fef2d653?cid=516c2d970434462eb2b843d7317ab577;Disco;English
The Police;Message In A Bottle;1980;3bN4tg6rnNPy9GCkGhym4T;68;0.0338;0.577;0.808;1.33e-05;0;;0.869;290280;;Pop;English
Ana Belen;Que Sera;1981;5oVGv4jgsgA3yBHStvzp0r;27;0.0921;0.584;0.932;0;0;;0.889;196666;https://p.scdn.co/mp3-preview/f76fb37d508080d7236eda80acc42bc39e991dd5?cid=516c2d970434462eb2b843d7317ab577;Pop;Spanish
Electric Light Orchestra;Hold On Tight;1981;6yBbmHFTxihIDFAerzDMGi;54;0.159;0.439;0.794;1.69e-06;1;;0.748;186600;https://p.scdn.co/mp3-preview/f406019eb6237463a24b60ea5b02f920c098c332?cid=516c2d970434462eb2b843d7317ab577;Pop;English
Gilbert O´Sullivan;What’s in a kiss;1981;5xqfKQIznqxhb2WurQZHID;41;0.721;0.76;0.595;0;1;;0.729;155973;https://p.scdn.co/mp3-preview/ec77f026a7409edeceab23b414c77491ac01dd82?cid=516c2d970434462eb2b843d7317ab577;Pop;English
Ivan;Te Quiero Tanto;1981;0mdbrGj4IrGwZeAUwUJLPl;49;0.295;0.614;0.723;9.12e-06;0;;0.52;231666;https://p.scdn.co/mp3-preview/c739e68e75ff98d587e3141538c7cc9214b4de5e?cid=516c2d970434462eb2b843d7317ab577;Pop;Spanish
John Lennon;(Just Like) Starting Over;1981;5y0YreEOnQiKFAnCrcFIXz;50;0.301;0.701;0.79;6.06e-05;1;;0.421;236546;;Pop;English
Jose Luis Perales;Te quiero;1981;2Op4UmNP8F9zNdK04xGvVh;42;0.435;0.4;0.513;1.39e-05;1;;0.379;230720;https://p.scdn.co/mp3-preview/bccddd9391bfb34b8d17a415f41e8961ceec1d6d?cid=516c2d970434462eb2b843d7317ab577;Pop;Spanish
Julio Iglesias;De Niña A Mujer;1981;5s5pMhkntoXPucFBoXMHWA;33;0.219;0.482;0.33;3.64e-05;1;;0.201;185826;https://p.scdn.co/mp3-preview/1786fc5a66d634e14fcfcc034e9627582b1c3938?cid=516c2d970434462eb2b843d7317ab577;Pop;Spanish
Kim Carnes;Bette Davis eyes;1981;0odIT9B9BvOCnXfS0e4lB5;73;0.0204;0.675;0.649;0;1;;0.596;228000;;Pop;English
Maria Jesus y su acordeon;El baile de los pajaritos;1981;1EA3Bs174OvPIu49qj14pu;22;0.604;0.575;0.586;0;1;;0.977;200292;https://p.scdn.co/mp3-preview/5fd029c4fcca4bc0e00a8e5c211545471017ec47?cid=516c2d970434462eb2b843d7317ab577;Pop;Spanish
